Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.16-199.244.48.55-42318-443-6,192.168.10.16,42318,199.244.48.55,443,6,7/7/2017 3:30,82618,12,12,1169,14617,570,0,97.41666667,209.2998972,4344,0,1218.083333,1197.015566,191072.1635,290.493597,3592.086957,7949.862554,23269,4,82618,7510.727273,10492.2245,23798,4,51250,4659.090909,10006.18675,26335,4,0,0,0,0,392,392,145.2467985,145.2467985,0,4344,631.44,1004.030879,1008078.007,0,0,0,1,0,0,0,0,1,657.75,97.41666667,1218.083333,392,0,0,0,0,0,0,12,1169,12,14617,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14497-80-6,172.16.0.1,14497,192.168.10.50,80,6,7/7/2017 3:57,948970,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12252.23137,9.483966827,118621.25,332558.3466,941641,16,6985,3492.5,4800.547937,6887,98,948831,189766.2,420321.258,941641,16,0,0,0,0,72,132,3.161322276,6.322644551,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51816-80-6,172.16.0.1,51816,192.168.10.50,80,6,7/7/2017 3:56,71867849,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,162.2004855,0.19480199,5528296.077,18100000.0,65400000,17,71300000,10200000.0,24400000.0,65400000,108,590982,118196.4,249981.7204,564943,17,0,0,0,0,172,132,0.111315423,0.083486567,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,631.0,0.0,631,631,35600000.0,42100000.0,65400000,5882033,DDoS
192.168.10.3-192.168.10.5-53-59958-17,192.168.10.5,59958,192.168.10.3,53,17,7/7/2017 3:30,152,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1289473.684,26315.78947,50.66666667,82.56108849,146,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13157.89474,13157.89474,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14189-80-6,172.16.0.1,14189,192.168.10.50,80,6,7/7/2017 3:56,3179936,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.434152134,1.572358689,794984.0,1589309.4,3178948,3,3179936,794984.0,1589309.4,3178948,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.572358689,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-15161-80-6,172.16.0.1,15161,192.168.10.50,80,6,7/7/2017 3:57,4993874,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.007360218,1.001226703,1248468.5,2496277.71,4992885,1,4993874,1248468.5,2496277.71,4992885,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.001226703,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.25-121.29.54.141-53524-443-6,121.29.54.141,443,192.168.10.25,53524,6,7/7/2017 3:30,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,130,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-51969-80-6,172.16.0.1,51969,192.168.10.50,80,6,7/7/2017 3:56,540315,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,21530.03341,16.65695011,67539.375,190737.7418,539591,3,595,297.5,416.4858941,592,3,540255,108051.0,241238.3226,539591,3,0,0,0,0,72,132,5.552316704,11.10463341,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51726-80-6,172.16.0.1,51726,192.168.10.50,80,6,7/7/2017 3:56,1037429,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,11213.29749,7.711371091,148204.1429,391793.8611,1036709,0,684,342.0,345.0681092,586,98,1037381,259345.25,518242.5821,1036709,1,0,0,0,0,72,112,2.891764159,4.819606932,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-52111-80-6,172.16.0.1,52111,192.168.10.50,80,6,7/7/2017 3:56,372163,2,4,20,11601,20,0,10.0,14.14213562,7300,0,2900.25,3563.297197,31225.56514,16.12196806,74432.6,160347.3365,361152,39,10778,10778.0,0.0,10778,10778,372124,124041.3333,205412.118,361152,191,0,0,0,0,52,92,5.373989354,10.74797871,0,7300,1660.142857,2956.488369,8740823.476,0,0,0,1,0,0,0,0,2,1936.833333,10.0,2900.25,52,0,0,0,0,0,0,2,20,4,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-55523-17,192.168.10.5,55523,192.168.10.3,53,17,7/7/2017 3:30,140392,4,2,196,440,49,49,49.0,0.0,220,220,220.0,0.0,4530.172659,42.73747792,28078.4,49974.6925,115348,3,25041,8347.0,14451.36592,25034,3,3,3.0,0.0,3,3,0,0,0,0,80,40,28.49165195,14.24582597,49,220,97.85714286,83.43945624,6962.142857,0,0,0,0,0,0,0,0,0,114.1666667,49.0,220.0,80,0,0,0,0,0,0,4,196,2,440,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-51862-80-6,172.16.0.1,51862,192.168.10.50,80,6,7/7/2017 3:56,838634,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13871.36701,8.346906994,139772.3333,341216.0248,836275,35,2133,1066.5,1287.641449,1977,156,838599,279533.0,482153.7012,836275,187,0,0,0,0,72,92,3.577245855,4.769661139,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14151-80-6,172.16.0.1,14151,192.168.10.50,80,6,7/7/2017 3:56,901656,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,12901.81621,9.981633794,112707.0,318442.564,900812,2,704,352.0,428.5067094,655,49,901578,180315.6,402769.8389,900812,2,0,0,0,0,72,132,3.327211265,6.654422529,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-52173-80-6,172.16.0.1,52173,192.168.10.50,80,6,7/7/2017 3:56,908190,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,12808.99371,8.808729451,129741.4286,342933.7602,907442,3,533,266.5,372.6452737,530,3,908150,227037.5,453603.0604,907442,3,0,0,0,0,72,112,3.303273544,5.505455907,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-50053-80-6,172.16.0.1,50053,192.168.10.50,80,6,7/7/2017 3:56,385446,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,30165.05555,18.16077998,64241.0,144345.8896,358073,50,27135,13567.5,18944.09777,26963,172,385386,128462.0,199304.5634,358073,188,0,0,0,0,72,92,7.78319142,10.37758856,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-52179-80-6,172.16.0.1,52179,192.168.10.50,80,6,7/7/2017 3:56,891086,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13048.1233,10.10003524,111385.75,311209.6595,881552,11,9018,4509.0,6361.132604,9007,11,891047,178209.4,393200.2172,881552,47,0,0,0,0,72,132,3.366678413,6.733356825,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
152.163.56.2-192.168.10.9-443-8886-6,152.163.56.2,443,192.168.10.9,8886,6,7/7/2017 3:30,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.16-199.244.48.55-42414-443-6,192.168.10.16,42414,199.244.48.55,443,6,7/7/2017 3:30,142928,48,57,1319,107289,570,0,27.47916667,109.1949242,4344,0,1882.263158,901.2264367,759879.1,734.6356207,1374.307692,5153.74972,23214,1,142928,3041.021277,7481.084508,23890,1,119885,2140.803571,6321.301838,23779,2,0,0,0,0,1244,1832,335.8334266,398.8021941,0,4344,1024.603774,1141.203731,1302345.956,0,0,0,1,0,0,0,0,1,1034.361905,27.47916667,1882.263158,1244,0,0,0,0,0,0,48,1319,57,107289,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14678-80-6,172.16.0.1,14678,192.168.10.50,80,6,7/7/2017 3:57,10888641,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.755164763,0.459194127,2722160.25,5442363.89,10900000,60,10900000,2722160.25,5442363.89,10900000,60,0,0.0,0.0,0,0,0,0,0,0,100,0,0.459194127,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2935.0,0.0,2935,2935,10900000.0,0.0,10900000,10900000,DDoS
192.168.10.16-199.244.48.55-42080-443-6,192.168.10.16,42080,199.244.48.55,443,6,7/7/2017 3:30,143445,48,59,1331,105855,570,0,27.72916667,109.1373797,2896,0,1794.152542,859.3611463,747227.1602,745.930496,1353.254717,5057.603266,23198,1,143371,3050.446809,7466.685828,23944,1,120247,2073.224138,6158.825426,23969,2,0,0,0,0,1220,1896,334.6230262,411.3074698,0,2896,992.462963,1089.335289,1186651.372,0,0,0,1,0,0,0,0,1,1001.738318,27.72916667,1794.152542,1220,0,0,0,0,0,0,48,1331,59,105855,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-51864-80-6,172.16.0.1,51864,192.168.10.50,80,6,7/7/2017 3:56,838864,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13867.56375,9.536706784,119837.7143,315890.6991,836209,74,2199,1099.5,1199.960208,1948,251,838789,209697.25,417675.5716,836209,188,0,0,0,0,72,112,3.576265044,5.96044174,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51837-80-6,172.16.0.1,51837,192.168.10.50,80,6,7/7/2017 3:56,71420513,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,163.3844327,0.196022115,5493885.615,18200000.0,66000000,1,70900000,8866027.25,23100000.0,66000000,1,492833,123208.25,245879.2858,492027,16,0,0,0,0,192,112,0.126014217,0.070007898,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,4930909.0,0.0,4930909,4930909,66000000.0,0.0,66000000,66000000,DDoS
192.168.10.3-192.168.10.5-53-61887-17,192.168.10.5,61887,192.168.10.3,53,17,7/7/2017 3:30,71790,4,2,144,248,36,36,36.0,0.0,124,124,124.0,0.0,5460.370525,83.57709987,14358.0,21263.24614,47413,3,24323,8107.666667,14036.82843,24316,3,54,54.0,0.0,54,54,0,0,0,0,80,40,55.71806658,27.85903329,36,124,61.14285714,42.93960321,1843.809524,0,0,0,0,0,0,0,0,0,71.33333333,36.0,124.0,80,0,0,0,0,0,0,4,144,2,248,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-51767-80-6,172.16.0.1,51767,192.168.10.50,80,6,7/7/2017 3:56,71345365,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,163.3883294,0.16819593,6485942.273,19200000.0,64000000,1,71100000,10200000.0,23900000.0,64000000,212,303851,101283.6667,165495.606,292272,187,0,0,0,0,172,92,0.11213062,0.05606531,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,766.0,0.0,766,766,35500000.0,40300000.0,64000000,7050568,DDoS
172.16.0.1-192.168.10.50-14937-80-6,172.16.0.1,14937,192.168.10.50,80,6,7/7/2017 3:57,1828855,3,7,26,11607,20,0,8.666666667,10.26320288,4295,0,1658.142857,1750.496732,6360.810452,5.467902048,203206.1111,609137.988,1827574,7,923,461.5,359.9173516,716,207,1828770,304795.0,746006.385,1827574,7,0,0,0,0,72,152,1.640370614,3.827531434,0,4295,1057.545455,1591.524638,2532950.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-61743-17,192.168.10.5,61743,192.168.10.3,53,17,7/7/2017 3:30,28979,4,4,168,568,42,42,42.0,0.0,142,142,142.0,0.0,25397.70178,276.0619759,4139.857143,8906.693278,23939,3,28773,9591.0,16606.90314,28767,3,5037,1679.0,2823.242816,4939,49,0,0,0,0,128,104,138.030988,138.030988,42,142,86.44444444,52.70462767,2777.777778,0,0,0,0,0,0,0,0,1,97.25,42.0,142.0,128,0,0,0,0,0,0,4,168,4,568,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-49877-80-6,172.16.0.1,49877,192.168.10.50,80,6,7/7/2017 3:56,913536,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12734.03566,7.662533277,152256.0,372514.0881,912647,6,840,420.0,429.920923,724,116,913522,304507.3333,526664.5771,912647,6,0,0,0,0,72,92,3.283942833,4.378590444,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-50124-80-6,172.16.0.1,50124,192.168.10.50,80,6,7/7/2017 3:56,8792786,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.729510305,0.454918384,2930928.667,5075639.239,8791772,3,8792786,2930928.667,5075639.239,8791772,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.454918384,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1014.0,0.0,1014,1014,8791772.0,0.0,8791772,8791772,DDoS
172.16.0.1-192.168.10.50-14446-80-6,172.16.0.1,14446,192.168.10.50,80,6,7/7/2017 3:57,914025,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,12727.223,8.752495829,130575.0,344900.6624,912736,3,1088,544.0,246.0731599,718,370,913973,228493.25,456162.0778,912736,3,0,0,0,0,72,112,3.282185936,5.470309893,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51964-80-6,172.16.0.1,51964,192.168.10.50,80,6,7/7/2017 3:56,71474726,9,6,62,11601,20,0,6.888888889,5.30199124,5840,0,1933.5,2189.772933,163.1765612,0.209864393,5105337.571,18800000.0,70500000,1,71500000,8934242.625,24900000.0,70500000,1,31701,6340.2,13772.007,30975,46,0,0,0,0,192,132,0.125918636,0.083945757,0,5840,729.3125,1589.473738,2526426.763,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,921988.0,0.0,921988,921988,70500000.0,0.0,70500000,70500000,DDoS
192.168.10.3-192.168.10.5-53-63565-17,192.168.10.5,63565,192.168.10.3,53,17,7/7/2017 3:30,7344403,4,4,148,308,40,34,37.0,3.464101615,98,56,77.0,24.24871131,62.0880962,1.089264846,1049200.429,2775761.138,7344035,3,7344232,2448077.333,4240189.126,7344226,3,7344212,2448070.667,4240138.608,7344161,3,0,0,0,0,128,128,0.544632423,0.544632423,34,98,54.44444444,26.14914488,683.7777778,0,0,0,0,0,0,0,0,1,61.25,37.0,77.0,128,0,0,0,0,0,0,4,148,4,308,-1,-1,3,32,194.0,0.0,194,194,7344035.0,0.0,7344035,7344035,BENIGN
172.16.0.1-192.168.10.50-14725-80-6,172.16.0.1,14725,192.168.10.50,80,6,7/7/2017 3:57,9801764,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.060673569,0.510112261,2450441.0,4899768.063,9800093,1,9801764,2450441.0,4899768.063,9800093,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.510112261,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1671.0,0.0,1671,1671,9800093.0,0.0,9800093,9800093,DDoS
172.16.0.1-192.168.10.50-14790-80-6,172.16.0.1,14790,192.168.10.50,80,6,7/7/2017 3:57,6876842,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.36246754,0.727077923,1719210.5,3437756.365,6875845,0,6876842,1719210.5,3437756.365,6875845,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.727077923,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,997.0,0.0,997,997,6875845.0,0.0,6875845,6875845,DDoS
192.168.10.1-192.168.10.3-53-60456-17,192.168.10.3,60456,192.168.10.1,53,17,7/7/2017 3:30,23753,1,1,61,122,61,61,61.0,0.0,122,122,122.0,0.0,7704.289984,84.19989054,23753.0,0.0,23753,23753,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.09994527,42.09994527,61,122,81.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,122.0,61.0,122.0,20,0,0,0,0,0,0,1,61,1,122,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-15156-80-6,172.16.0.1,15156,192.168.10.50,80,6,7/7/2017 3:57,1816982,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,6402.374927,4.402905477,259568.8571,686228.6226,1815789,2,924,462.0,359.2102448,716,208,1816974,454243.5,907697.1072,1815789,2,0,0,0,0,72,112,1.651089554,2.751815923,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14198-80-6,172.16.0.1,14198,192.168.10.50,80,6,7/7/2017 3:56,516691,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,22514.42351,17.41853448,64586.375,182101.8805,515265,14,1078,539.0,692.9646456,1029,49,516539,103307.8,230291.4414,515265,14,0,0,0,0,72,132,5.806178161,11.61235632,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.17-104.24.96.3-47851-443-6,192.168.10.17,47851,104.24.96.3,443,6,7/7/2017 3:30,116606690,18,18,1854,7735,469,0,103.0,162.4271783,2607,0,429.7222222,713.2381671,82.23370374,0.308730142,3331619.714,13700000.0,58200000,1,117000000,6859217.059,19300000.0,58200000,4,117000000,6858322.647,19300000.0,58200000,1,0,0,0,0,380,372,0.154365071,0.154365071,0,2607,259.1621622,530.3643671,281286.3619,0,0,0,1,0,0,0,0,1,266.3611111,103.0,429.7222222,380,0,0,0,0,0,0,18,1854,18,7735,29200,34,17,20,172370.0,166172.922,289872,54868,58100000.0,140678.187,58200000,58000000,BENIGN
172.16.0.1-192.168.10.50-51868-80-6,172.16.0.1,51868,192.168.10.50,80,6,7/7/2017 3:56,71385620,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,163.3802438,0.182109506,5948801.667,19100000.0,66600000,35,70600000,8820875.25,23400000.0,66600000,35,829610,276536.6667,469259.9916,818355,186,0,0,0,0,192,92,0.126075812,0.056033694,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,4004552.0,0.0,4004552,4004552,66600000.0,0.0,66600000,66600000,DDoS
192.168.10.3-192.168.10.5-53-54605-17,192.168.10.5,54605,192.168.10.3,53,17,7/7/2017 3:30,48242,4,4,152,548,38,38,38.0,0.0,137,137,137.0,0.0,14510.17785,165.830604,6891.714286,17610.27968,46818,3,47907,15969.0,27653.92319,47901,3,1421,473.6666667,815.2185801,1415,3,0,0,0,0,80,80,82.91530202,82.91530202,38,137,82.0,52.17758139,2722.5,0,0,0,0,0,0,0,0,1,92.25,38.0,137.0,80,0,0,0,0,0,0,4,152,4,548,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-49978-80-6,172.16.0.1,49978,192.168.10.50,80,6,7/7/2017 3:56,567527,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,20487.13101,14.09624564,81075.28571,207780.8362,552116,48,15184,7592.0,10446.79559,14979,205,567295,141823.75,273618.4647,552116,48,0,0,0,0,72,112,5.286092115,8.810153526,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-15130-80-6,172.16.0.1,15130,192.168.10.50,80,6,7/7/2017 3:57,96983,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,119886.9905,72.17759814,16163.83333,34702.2956,86554,5,10191,5095.5,6738.020518,9860,331,96978,32326.0,47230.68406,86554,189,0,0,0,0,72,92,30.93325634,41.24434179,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-15157-80-6,172.16.0.1,15157,192.168.10.50,80,6,7/7/2017 3:57,1817193,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6401.631527,4.402394242,259599.0,686321.1604,1816029,3,941,470.5,344.3610024,714,227,1817177,454294.25,907823.2688,1816029,3,0,0,0,0,72,112,1.650897841,2.751496401,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-50111-80-6,172.16.0.1,50111,192.168.10.50,80,6,7/7/2017 3:56,9646758,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.487882458,0.414647076,3215586.0,5569554.864,9646754,0,9646758,3215586.0,5569554.864,9646754,0,0,0.0,0.0,0,0,0,0,0,0,80,0,0.414647076,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,9646754.0,0.0,9646754,9646754,DDoS
